
-2.7709,19.5996,-28.6020
16.2257,19.5996,-7.1121
19.5996,11.9976,10.5996
12.6413,3.9362,10.5996
-8.3175,5.9605,10.5996
2.8499,8.7984,10.5996
14.9671,12.5575,7.1109
12.1747,15.9936,-28.6020
1.7252,19.5206,-28.6020
-0.0096,19.5996,-28.6020
14.2086,19.5996,-21.7561
19.5996,19.5996,10.5996
15.8979,13.0170,10.5996
-15.9841,10.2604,10.5996
2.9097,9.6431,10.5996
19.1522,13.1605,1.8515
19.5996,12.9523,-20.9354
5.9198,17.0943,-28.6020
-1.0744,19.1761,-28.6020
-1.6152,19.5996,-28.6020
13.8688,19.5996,10.0756
19.5996,11.0166,10.5996
2.7302,6.4463,10.5996
-8.9515,5.6303,10.5996
8.7171,4.0487,10.5996
15.7113,9.4971,5.6082
18.1639,11.2223,-25.9890
3.4265,15.5677,-28.6020
-4.2305,19.1450,-28.6020
-5.6207,19.5996,-28.6020
12.5934,19.5996,-16.5087
19.5996,8.6692,10.5996
19.5996,3.0652,10.5996
-5.8241,-0.2465,10.5996
-0.3972,2.5484,10.5996
7.3292,8.5687,6.1490
11.2223,11.4616,-5.9372
4.7737,12.4929,-28.6020
-3.5749,15.4002,-28.6020
-7.5422,15.0844,-28.6020
2.3330,12.0885,-28.0995
8.7649,11.4281,0.8704
16.8287,2.9456,10.5996
11.9785,-1.3543,10.5996
3.1848,-6.4271,10.5996
-0.6293,-4.4770,10.5996
-2.2875,-1.3998,10.5996
2.3785,0.6843,10.5996
7.8724,1.0481,9.9583
8.6405,1.7037,10.5996
6.0634,2.4168,7.1898
4.8861,3.1681,1.4590
2.4024,3.2590,-2.2092
0.9739,3.1322,-5.6788
-0.9356,1.7874,-5.3222
-0.4714,1.4142,-4.2694
1.2730,0.5767,0.0664
-0.3948,-0.0814,-2.9533
0.8160,-1.4381,-4.5039
3.0604,-1.3854,-1.2951
2.1607,-0.5719,0.6168
-0.1244,-0.5623,-0.3404
-0.3350,-1.0959,-3.7693
1.3998,-1.3639,-1.6014
0.1507,-1.3328,-0.0580
-0.2776,-1.3854,-0.4385
-1.3615,-1.5673,1.1408
-0.6365,-1.4955,2.7105
-1.3543,-1.1988,2.8014
-1.8401,-1.5075,1.5452
-1.0696,-1.8999,2.6459
-1.0481,-2.4144,2.4185
-1.5577,-1.2921,3.0072
-0.4881,-1.8281,2.3803
-1.3615,-2.1846,1.1767
-1.8377,-1.3902,1.3633
-1.5601,-1.7204,-0.8189
-1.7061,-1.0792,1.0331
-1.1031,-1.1749,-0.6490
0.3446,-0.8160,-0.7280
1.2610,-1.0026,-3.2261
1.7587,-0.6102,-1.9005
-0.5671,-0.1220,0.2195
-0.9571,-0.2465,-2.2163
0.1292,-1.1486,-6.4588
0.3541,-1.3543,-3.3003
-0.0383,-1.5864,-2.5442
0.2321,-1.0768,-3.6616
0.4403,-1.0720,-3.5803
-0.8590,-0.7011,0.1478
-1.6439,-1.7683,-2.2140
-0.9715,-2.1870,-1.9149
-0.6317,-1.4931,-1.7043
-1.0863,-1.8114,-0.3332
-1.4979,-1.9932,-0.9314
-0.7298,-1.5601,-1.6205
-2.1320,-1.3854,-0.2447
-2.7613,-0.9954,-0.1131
-1.3448,-1.6774,-0.5270
-0.1723,-1.0552,-0.2375
-1.4357,-1.1797,-1.2831
-1.5864,-1.0265,-0.5318
-1.0911,-0.8973,-0.0293
0.1699,-0.4570,-1.1707
-0.1795,-0.9308,-1.2903
-1.6869,-0.9978,-0.1872
-1.4548,-0.5958,0.1190
-2.7111,-1.1844,-2.0752
-2.2493,-1.1390,-1.0917
-0.3446,-1.2012,0.5378
-0.9763,-0.3996,-0.3021
-1.4261,-0.6197,-0.6514
-0.1436,-1.4213,0.3320
0.8279,-1.5912,-2.2857
-2.6895,-1.3065,-1.4291
-3.1992,-0.6891,1.4949
-0.6078,-0.7777,0.6646
-0.8830,-1.4261,-0.6706
-3.4863,-1.4764,-0.2662
-3.8740,-0.5623,0.6120
-2.2708,-1.1509,-0.4026
-0.9021,-1.6247,-1.9388
-2.7924,-0.9739,-0.0150
-2.5962,-1.6032,-0.6060
-0.6006,-0.9021,1.4207
-1.3591,-2.3091,2.0907
-2.1679,-2.0722,0.4899
-3.1226,-1.8544,-1.8407
-1.6869,-3.7304,-1.2808
-2.2301,-4.4746,4.0576
-3.8620,-3.9649,1.9663
-3.0030,-3.4337,-2.8816
-1.0313,-3.6993,-2.5322
-1.6558,-2.7996,1.7964
-2.1775,-2.3330,1.8180
-2.6297,-1.8975,-1.6134
-1.6822,-1.5099,-4.6857
-2.1368,-0.9906,-3.7095
-2.9456,-0.0311,0.8249
-3.5964,0.1555,0.2818
-3.6395,1.1246,0.7651
-3.3523,0.0383,-0.5390
-2.9599,-1.3687,3.3326
-4.5559,-0.6030,0.6670
-2.3856,-1.5123,-1.1348
-2.6847,-4.3143,0.0233
-4.7474,-5.4724,2.4951
-2.7111,-4.8598,1.2102
-1.4453,-3.6347,1.8491
-1.2132,-2.6082,0.5545
-1.1701,-3.1490,2.9593
-0.7657,-1.7922,4.0648
0.4211,0.0455,3.5097
-0.5910,-0.1220,2.1290
-1.3950,0.0814,4.3639
-1.2634,2.0841,5.5005
-0.8853,1.6917,3.8255
-1.0050,1.1677,2.1290
-0.6173,1.4524,1.8778
-1.0217,1.6008,2.2008
-1.1390,1.4046,1.1360
-1.3113,1.9908,0.9924
-1.4692,1.7180,1.8419
-1.4692,1.1557,1.4184
-1.1653,0.8303,0.5569
-0.6437,1.0552,0.2794
0.1507,1.2108,0.2722
-0.3852,0.8686,0.6287
-0.7801,0.8901,0.5163
-0.7968,1.0265,0.6885
-1.1509,0.9523,0.8273
-1.0935,0.7633,1.2628
-0.9260,1.0887,1.2963
-0.6891,0.7274,0.5641
-0.5743,0.4355,0.7771
-0.3182,0.4546,0.6024
-0.2106,0.7585,0.5234
-0.3709,0.5575,-0.1059
-0.6054,0.5408,0.9422
-0.8423,0.6748,0.4923
-0.8040,0.6317,0.2291
-0.4235,0.5791,1.0522
-0.5838,0.5791,1.2102
-0.8160,0.6676,0.7819
-1.2156,0.7825,0.6766
-0.6245,0.7322,0.8513
-0.5599,0.7178,1.0714
-0.7705,0.8471,0.7244
-0.7729,0.4881,0.4397
-0.6700,0.3302,0.7196
-0.3326,0.5671,1.2150
-0.7011,0.5288,0.6526
-0.7226,0.1603,0.4397
-0.7490,0.2130,0.7173
-0.6150,0.2704,0.8895
-0.7729,0.4307,0.7005
-1.0720,0.2608,1.1480
-1.1868,0.3446,2.7464
-1.0839,0.1555,1.0164
-0.7011,0.0407,1.3681
-0.8255,-0.0981,2.7129
-1.1174,-0.1388,2.6172
-1.2467,0.0694,2.3276
-1.2132,0.1292,2.8062
-1.2443,-0.0215,2.6889
-0.8231,-0.0383,2.0405
-0.6939,-0.5264,1.1169
-1.1222,-0.7250,1.2269
-0.9045,-0.7059,2.9426
-0.6939,-0.5838,2.7751
-0.9284,-0.1986,0.5210
-0.5647,-0.6269,1.3274
-0.9380,-0.4762,2.2750
-1.7539,-0.9452,1.8203
-1.3687,-0.5121,1.6433
-0.9763,-0.7848,2.1027
-0.2680,-1.4357,0.5019
-0.2871,-1.2275,-0.0102
-0.9021,-0.6724,3.7011
-0.1531,-0.3709,1.9280
0.0814,-0.0167,0.4875
0.0670,0.0072,0.8058
0.4427,0.3757,2.0166
0.1603,0.4714,0.6766
-0.5551,0.1412,0.5378
-0.4451,0.3924,1.5667
0.3135,0.1388,2.2319
-0.0144,0.1484,0.8106
-0.0550,-0.7035,-0.2159
0.1651,0.1627,1.7246
0.0574,0.2297,2.4281
0.3326,0.3230,1.3920
0.9141,0.6843,1.3322
0.5886,-0.4714,1.3872
0.2441,0.0120,1.0451
1.0887,0.1699,1.9208
1.6606,0.5480,0.3009
0.9739,0.9523,-0.5605
1.0720,0.1723,-0.0963
1.2778,0.9404,0.7508
1.6104,0.8782,0.3488
1.5290,0.7059,-0.2255
1.3783,0.5432,-1.2233
1.2682,0.5910,-0.8835
1.0576,0.9739,-0.1011
2.0506,1.7468,1.8084
2.6752,1.4285,1.9424
1.8999,1.1103,0.5737
1.0481,0.2177,-1.2520
1.7180,0.5145,-0.2710
1.4070,0.1196,-0.0891
1.7133,0.5623,-1.2784
1.1725,-0.3613,-3.0084
0.5432,-0.2297,-2.6064
1.2275,0.1436,-1.0558
0.7083,0.1053,-1.4171
0.6341,-0.5599,-3.2668
0.4331,-0.2034,-2.1254
0.3446,0.3541,-0.4457
0.2369,0.6413,-0.0652
0.4259,-0.1484,-1.1994
1.1581,-0.3637,-1.6086
0.8423,0.1866,-0.0413
0.0287,0.0263,-0.1035
0.0670,-0.4355,-1.1970
0.8901,0.0431,-0.3834
1.1653,0.6556,1.0427
0.5527,0.4953,0.8656
0.3876,0.3135,0.3272
0.9332,0.2871,0.2363
1.0074,0.5791,1.3944
0.1819,0.2991,-0.0102
0.0359,-0.1531,-0.9266
0.7896,0.1723,-0.4409
1.0983,0.2130,-0.6251
0.6939,0.5767,-0.0676
-0.0263,0.2752,-0.7783
0.0383,0.3805,-1.0032
0.9045,0.2584,-1.5057
0.3805,1.2227,0.3153
-0.5384,-0.1244,-0.9314
-0.9069,-1.1462,-2.2427
0.7801,1.3424,-1.2855
0.1196,0.4187,0.1980
-0.1388,-0.1675,-0.8979
-1.8832,0.4881,-0.2734
-2.0339,0.6724,0.2530
-0.6891,0.0598,-0.5749
-0.6628,0.0048,-0.5462
-2.1679,0.4116,-0.6251
-2.7063,0.1172,-0.7687
-2.0411,0.1172,0.5258
-1.9884,0.2465,1.4830
-2.2349,-0.5934,-0.9625
-1.9741,-0.9332,-1.2568
-2.6608,-1.4931,-0.9290
-2.1655,-1.0050,-0.3428
-2.1823,0.0670,2.3157
-2.8283,-1.2514,0.6096
-2.0435,-1.1821,-0.8429
-1.8879,-1.1222,-1.6038
-1.9167,-0.8136,0.3512
-2.2947,-0.3852,0.6239
-3.0676,-0.3685,0.8345
-2.6465,0.1005,0.3105
-3.6179,0.1364,-0.5892
-2.3617,-0.1101,1.6816
-3.1322,0.1364,1.7988
-2.4981,0.2273,-0.0796
-1.9813,-0.1962,-0.6682
-2.3186,-0.3302,0.4899
-1.7180,-0.3805,2.0692
-1.9214,-0.2417,1.7079
-0.6963,-0.4068,0.7484
-1.0768,-0.5216,1.7557
-1.2682,0.3254,2.9450
-0.6867,1.0457,3.0000
-0.4116,1.0026,2.4616
-1.3161,1.1079,1.9232
-0.8231,1.2251,2.1194
-0.2728,1.8927,2.0955
-0.7681,2.1894,2.4162
-1.2897,2.1751,1.7533
-2.0028,2.0626,2.4712
-1.0863,2.0267,2.1482
0.1460,1.7994,0.8441
-0.3374,2.0650,0.1454
-1.3113,2.4455,1.1695
-1.5817,2.5484,1.0403
-1.4477,2.8618,1.4614
-1.9238,2.9025,0.8752
-1.6798,2.8379,-1.7976
-1.3902,2.6034,-1.5464
-1.0935,2.3785,0.8991
-0.3517,2.2828,-0.4433
0.2895,2.2014,-2.5561
1.2658,1.8497,-2.3958
1.1509,1.9789,-0.2686
0.9739,1.8257,0.0688
0.2560,1.8305,-0.1848
0.1507,2.0937,-1.2377
-0.0167,1.8114,-0.4816
-0.3517,1.6367,0.6718
-0.3589,1.8233,1.1001
1.4644,2.0865,0.9972
2.0602,3.2207,0.0975
2.1535,1.5864,0.2124
0.4666,2.8666,2.1745
0.2871,3.5438,4.1222
-0.5815,4.1109,3.7801
-1.1557,5.3527,3.1077
-2.1751,2.8475,4.8520
-1.3065,3.6754,-0.4648
0.5312,2.4694,1.2126
0.0933,1.6247,1.0475
-0.1842,0.7896,1.1456
-1.3448,0.2058,0.5354
0.0622,0.2465,1.0810
-0.7825,1.1246,0.7866
0.5192,1.0002,1.0786
0.7178,1.1797,0.2722
-1.9023,3.9745,-2.1589
1.8879,-1.5817,-1.4602
1.0887,-2.0148,0.6359
0.1890,-0.1938,0.8106
0.1771,-0.2154,0.7843
0.1938,-0.2058,0.7938
0.2010,-0.2273,0.7914
0.1962,-0.2082,0.7747
0.1986,-0.1914,0.7364
0.2130,-0.2297,0.7651
0.2249,-0.1388,0.7005
0.2154,-0.1938,0.7531
0.1795,-0.2130,0.5067
0.1555,-0.3422,0.8513
0.2034,-0.2201,0.7699
0.1914,-0.2225,0.8034
0.1986,-0.2273,0.7555
0.1986,-0.2273,0.7627
0.2130,-0.1747,0.7938
0.2058,-0.2058,0.7986
0.2201,-0.2345,0.7627
0.2106,-0.2130,0.7723
0.1890,-0.2130,0.7723
0.2034,-0.2058,0.7962
0.1914,-0.2201,0.8345
0.2034,-0.2106,0.7460
0.1938,-0.1986,0.7531
0.1914,-0.2321,0.7675
0.2010,-0.2225,0.7316
0.1962,-0.2177,0.7890
0.1962,-0.2082,0.7675
0.2106,-0.2034,0.7771
0.1890,-0.2225,0.7723
0.2130,-0.1986,0.7723
0.2034,-0.2345,0.7771
0.2034,-0.1986,0.7819
0.2058,-0.2417,0.7579
0.1962,-0.2130,0.7890
0.3015,-0.1388,0.9398
0.2058,-0.3278,0.8010
0.1866,-0.2177,0.7938
0.1819,-0.2417,0.8178
0.2154,-0.2154,0.7675
0.2082,-0.2010,0.7460
0.2130,-0.1938,0.7914
0.1938,-0.1938,0.7675
0.1914,-0.2106,0.7723
0.2082,-0.2082,0.7603
0.2177,-0.2058,0.7986
0.1986,-0.1938,0.7747
0.1986,-0.2034,0.7651
0.1771,-0.2010,0.7699
0.1842,-0.2273,0.7866
0.2058,-0.1986,0.7651
0.2034,-0.1866,0.7699
0.1819,-0.2154,0.7723
0.2106,-0.1986,0.7843
0.1866,-0.2225,0.7555
0.2058,-0.2393,0.7484
0.1914,-0.2225,0.7412
0.1938,-0.2177,0.7675
0.1795,-0.2345,0.7723
0.1914,-0.2225,0.7986
0.1962,-0.2465,0.7890
0.2106,-0.2201,0.7795
0.2034,-0.2201,0.7651
0.1890,-0.2273,0.8106
0.1914,-0.2154,0.7819
0.1747,-0.2417,0.7651
0.1842,-0.2201,0.7747
0.1986,-0.2082,0.7651
0.2106,-0.2345,0.7747
0.2034,-0.2177,0.7603
0.2082,-0.2177,0.7747
0.1795,-0.2034,0.7723
0.2058,-0.1819,0.7484
0.1866,-0.2297,0.7819
0.1890,-0.2177,0.7675
0.1962,-0.2034,0.7627
0.2082,-0.2010,0.8010
0.2082,-0.1962,0.7675
0.2058,-0.2249,0.7747
0.1842,-0.1890,0.7484
0.1819,-0.2321,0.7555
0.1986,-0.1842,0.7531
0.1938,-0.2249,0.7675
0.2058,-0.2154,0.7723
0.1914,-0.1771,0.7651
0.1914,-0.2130,0.7747
0.1866,-0.1986,0.7819
0.1723,-0.2273,0.7795
0.2082,-0.2297,0.7627
0.1938,-0.2130,0.7914
0.1962,-0.2489,0.7627
0.1962,-0.1986,0.7771
0.2106,-0.2249,0.7699
0.1866,-0.2034,0.7723
0.2082,-0.2082,0.7819
0.2154,-0.2130,0.7627
0.1938,-0.2058,0.7675
0.1962,-0.2154,0.7555
0.1962,-0.2273,0.7603
0.1819,-0.2417,0.7986
0.1866,-0.2273,0.7627
0.1962,-0.2225,0.7747
0.2034,-0.2225,0.7819
0.2082,-0.1962,0.7747
0.2010,-0.2034,0.7962
0.1914,-0.2034,0.8106
0.2082,-0.2034,0.7771
0.2058,-0.1938,0.7555
0.1962,-0.2010,0.7699
0.2130,-0.1986,0.7603
0.2058,-0.2369,0.7843
0.1938,-0.2154,0.7771
0.1962,-0.2082,0.7747
0.2034,-0.2154,0.7747
0.2058,-0.2297,0.7747
0.2058,-0.2393,0.7843
0.2058,-0.2177,0.7843
0.1890,-0.2154,0.7890
0.2106,-0.2297,0.7771
0.1890,-0.2082,0.7627
0.1771,-0.2082,0.7747
0.1938,-0.2106,0.7962
0.1962,-0.2225,0.7986
0.1771,-0.2058,0.7723
0.2010,-0.2130,0.7866
0.1938,-0.2345,0.7723
0.1938,-0.2201,0.7938
0.2130,-0.2393,0.7723
0.1962,-0.1986,0.7651
0.2177,-0.1771,0.7484
0.1986,-0.2130,0.7866
0.1819,-0.2321,0.7651
0.1914,-0.2225,0.7579
0.1747,-0.1938,0.7747
0.1962,-0.2058,0.7819
0.2154,-0.2154,0.7795
0.1938,-0.2130,0.7603
0.1938,-0.2345,0.7866
0.2010,-0.2058,0.7771
0.2034,-0.2082,0.7890
0.1962,-0.1938,0.7388
0.2130,-0.2273,0.8058
0.1938,-0.2297,0.7771
0.1914,-0.2154,0.7531
0.2058,-0.2082,0.7651
0.1914,-0.2297,0.8082
0.1842,-0.1938,0.7603
0.1914,-0.2177,0.7819
0.1962,-0.1866,0.7699
0.1938,-0.2225,0.7555
0.2177,-0.2177,0.7579
0.2249,-0.2154,0.7771
0.1938,-0.2321,0.7914
0.2010,-0.2154,0.7866
0.2082,-0.1890,0.7747
0.2082,-0.2177,0.7531
0.1986,-0.1723,0.7747
0.1819,-0.1962,0.7723
0.2106,-0.2106,0.7866
0.2010,-0.2369,0.7627
0.2058,-0.1866,0.7723
0.1914,-0.2369,0.7723
0.1962,-0.2130,0.7627
0.1914,-0.1962,0.7819
0.2106,-0.2225,0.7723
0.1938,-0.2273,0.7460
0.1842,-0.2106,0.7627
0.1962,-0.2082,0.7890
0.1986,-0.2273,0.7890
0.1914,-0.2297,0.7962
0.1914,-0.2106,0.7962
0.2082,-0.2130,0.7771
0.1962,-0.2345,0.7843
0.1795,-0.2201,0.7795
0.1986,-0.1819,0.7819
0.1914,-0.1771,0.7914
0.1842,-0.2177,0.7555
0.1890,-0.2154,0.7627
0.1795,-0.2321,0.7388
0.1938,-0.2177,0.7938
0.1938,-0.2010,0.7819
0.1866,-0.2058,0.7986
0.2082,-0.1842,0.7675
0.2058,-0.2034,0.7651
0.1938,-0.2130,0.7890
0.2010,-0.2130,0.7819
0.1747,-0.2177,0.7890
0.1938,-0.2010,0.7579
0.1962,-0.2154,0.7890
0.1914,-0.2154,0.7627
0.1938,-0.2417,0.7914
0.1986,-0.2034,0.7723
0.1962,-0.1938,0.7675
0.2082,-0.2106,0.7675
0.1938,-0.2010,0.7747
0.1938,-0.2154,0.7747
0.1986,-0.2297,0.7579
0.1986,-0.2201,0.7866
0.2154,-0.2082,0.7771
0.1819,-0.2130,0.7795
0.2058,-0.2345,0.7675
0.2034,-0.2106,0.7651
0.2082,-0.1914,0.7795
0.1986,-0.2106,0.7723
0.2010,-0.1890,0.7819
0.1842,-0.2201,0.7699
0.1675,-0.2058,0.7388
0.2010,-0.2417,0.7819
0.1938,-0.2106,0.7986
0.1819,-0.1986,0.7843
0.2010,-0.1938,0.7627
0.1866,-0.2225,0.7723
0.1962,-0.2225,0.7699
0.1986,-0.1914,0.7555
0.1962,-0.2321,0.7651
0.1890,-0.2249,0.7460
0.1795,-0.2249,0.7579
0.2082,-0.1890,0.7699
0.1986,-0.2106,0.7723
0.2010,-0.2201,0.7938
0.2058,-0.2082,0.7627
0.1986,-0.1795,0.7819
0.2130,-0.2034,0.8106
0.1842,-0.1890,0.7819
0.1962,-0.2321,0.7986
0.2106,-0.2345,0.7890
0.1890,-0.2106,0.7699
0.2106,-0.2345,0.7843
0.1938,-0.2034,0.7914
0.2010,-0.2130,0.7795
0.1890,-0.2082,0.7603
0.1914,-0.1986,0.7771
0.2130,-0.2082,0.7723
0.1747,-0.2369,0.7651
0.1986,-0.2154,0.774
